id,title,company,location,country,category,contract_type,contract_time,salary_min,salary_max,date_posted,description,role_category,search_query,url
de_5689146611,Director of R&D Portfolio and Operations Management,Pipedrive,"Berlin, Deutschland",Germany,IT-Stellen,,full_time,,,2026-04-03,"We believe it takes great people to create a great product. That’s why our team lives our company values, and we hire based on them, too. Since 2010, Pipedrive has been on a mission to support sales and marketing teams with easy-to-use, powerful tools that make everyday work faster and easier. Today, our cloud-based software is trusted by over 100,000 companies and used in 179 countries. We have grown from a five-person team to a truly international company of over 850 people, representing more…",AI_PM,AI Product Manager,https://www.adzuna.de/details/5689146611?utm_medium=api&utm_source=c5693b3d
de_5721999494,Founding Staff Engineer,Mercura,Deutschland,Germany,Unknown,,full_time,,,2026-05-07,"Mercura builds AI software for technical suppliers - the distributors and manufacturers who supply contractors to build new hospitals, schools, homes, and power plants. This industry runs on expertise built over decades. But too much of that expertise gets buried in manual work - processing vague requests, keying data into ERPs, answering phone calls - instead of serving customers. Some of the best teams turn down up to 30% of incoming business simply because they can't keep up. Mercura changes…",AI_PM,AI Product Manager,https://www.adzuna.de/details/5721999494?utm_medium=api&utm_source=c5693b3d
de_5722149374,AI/LLM Engineer,Mercura,Deutschland,Germany,Unknown,,full_time,,,2026-05-07,"Mercura builds AI software for technical suppliers - the distributors and manufacturers who supply contractors to build new hospitals, schools, homes, and power plants. This industry runs on expertise built over decades. But too much of that expertise gets buried in manual work - processing vague requests, keying data into ERPs, answering phone calls - instead of serving customers. Some of the best teams turn down up to 30% of incoming business simply because they can't keep up. Mercura changes…",AI_PM,AI Product Manager,https://www.adzuna.de/details/5722149374?utm_medium=api&utm_source=c5693b3d
de_5714110627,Product Marketing Manager,Filestage,Deutschland,Germany,"Stellen aus PR, Werbung & Marketing",permanent,full_time,,,2026-04-30,"About Filestage Filestage is the review and approval platform that helps teams get their work over the finish line with confidence. As AI speeds up content creation, the process of verifying and approving that work has become a major bottleneck. We provide the AI-powered infrastructure that ensures every file is checked, compliant, and approved before it is published. We are a fully remote team by design, built on a culture of high ownership, transparency and fast execution. Together, our missi…",AI_PM,AI Product Manager,https://www.adzuna.de/details/5714110627?utm_medium=api&utm_source=c5693b3d
de_5722147330,Full-Stack Engineer,Mercura,Deutschland,Germany,Unknown,,full_time,,,2026-05-07,"Mercura builds AI software for technical suppliers - the distributors and manufacturers who supply contractors to build new hospitals, schools, homes, and power plants. This industry runs on expertise built over decades. But too much of that expertise gets buried in manual work - processing vague requests, keying data into ERPs, answering phone calls - instead of serving customers. Some of the best teams turn down up to 30% of incoming business simply because they can't keep up. Mercura changes…",AI_PM,AI Product Manager,https://www.adzuna.de/details/5722147330?utm_medium=api&utm_source=c5693b3d
de_5722041357,Forward Deployed Engineer (FDE),Mercura,Deutschland,Germany,Unknown,,full_time,,,2026-05-07,"Mercura builds AI software for technical suppliers - the distributors and manufacturers who supply contractors to build new hospitals, schools, homes, and power plants. This industry runs on expertise built over decades. But too much of that expertise gets buried in manual work - processing vague requests, keying data into ERPs, answering phone calls - instead of serving customers. Some of the best teams turn down up to 30% of incoming business simply because they can't keep up. Mercura changes…",AI_PM,AI Product Manager,https://www.adzuna.de/details/5722041357?utm_medium=api&utm_source=c5693b3d
de_5582960231,(Senior) AI Project Manager (w/m/d),Apleona GmbH,"München, München (Kreis)",Germany,Unknown,,,,,2026-01-13,"Stellen-ID: 24740 Verstärken Sie unser Team und gestalten Sie gemeinsam mit uns Ihre Zukunft! Wir – die Apleona GmbH – suchen für unseren Standort in Neu-Isenburg, München (Senior) AI Project Manager (w/m/d) - JobID 24740 Deine Perspektiven: Führende Rolle mit Ergebnis- und Budgetverantwortung Gestalte die KI-Strategie unseres Unternehmens maßgeblich mit End-to-End-Gestaltung von Data- & AI-Initiativen in einem internationalen Konzern Hohe Sichtbarkeit bis zur Geschäftsführung; direkter Impact …",AI_PM,AI Project Manager,https://www.adzuna.de/details/5582960231?utm_medium=api&utm_source=c5693b3d
de_5702282884,AI Project Manager Public Sector (m/w/d),Sopra-Steria,Deutschland,Germany,Stellen für Hochschulabsolventen,,,,,2026-04-17,"Unternehmensbeschreibung Wir sind als eine der führenden europäischen Management- und Technologieberatungen ein echter Tech-Player. Wir sehen uns als Vordenker*innen, handeln und denken strategisch, entwickeln mit unseren Kunden maßgeschneiderte Lösungen, sowie präzise Prozesse und implementieren innovative Technologien. Weltweit sind wir über 50.000 tech-affine und kluge Köpfe – gemeinsam gestalten wir die Zukunft unserer Kunden und die der Gesellschaft. Bist du bereit, das digitale Europa mit…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5702282884?utm_medium=api&utm_source=c5693b3d
de_5716213610,AI Technical Project Manager,Jobgether,Deutschland,Germany,IT-Stellen,,part_time,,,2026-05-01,"This position is posted by Jobgether on behalf of a partner company. We are currently looking for an AI Technical Project Manager in Germany. This role sits at the intersection of advanced software delivery, AI-assisted development, and complex client-facing project execution. You will be responsible for driving end-to-end delivery across technical engagements where AI agents and engineering teams collaborate to build modern software systems. The environment is highly dynamic and fast-evolving,…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5716213610?utm_medium=api&utm_source=c5693b3d
de_5702282839,AI Technical Project Manager (m/w/d),Sopra-Steria,Deutschland,Germany,Stellen für Hochschulabsolventen,,,,,2026-04-17,"Unternehmensbeschreibung Wir sind als eine der führenden europäischen Management- und Technologieberatungen ein echter Tech-Player. Wir sehen uns als Vordenker*innen, handeln und denken strategisch, entwickeln mit unseren Kunden maßgeschneiderte Lösungen, sowie präzise Prozesse und implementieren innovative Technologien. Weltweit sind wir über 50.000 tech-affine und kluge Köpfe – gemeinsam gestalten wir die Zukunft unserer Kunden und die der Gesellschaft. Bist du bereit, das digitale Europa mit…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5702282839?utm_medium=api&utm_source=c5693b3d
de_5677891689,AI Fashion Project & Production Manager (m/w/d),ORENDT STUDIOS Holding GmbH,"Langenhorn, Hamburg",Germany,Unknown,,full_time,,,2026-03-25,"WIR SUCHEN / WE ARE LOOKING FOR K.I.N.D is an AI-first content production agency within the Orendt Studios group, creating fashion imagery for multiple brands. We produce scalable, high-quality content that meets the visual standards of leading fashion and retail clients. Are you a Producer or Project Manager from fashion, e-commerce, or content production? You keep production running. You know what's happening on every project, who needs what, and what's about to become a problem before it doe…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5677891689?utm_medium=api&utm_source=c5693b3d
de_5721982107,Technical Project Manager - AI (F/M/*),amber,"Köln, Nordrhein-Westfalen",Germany,IT-Stellen,,full_time,60000.0,90000.0,2026-05-07,"Aus Europa, für Europa - Wir bauen die führende Buisness-KI. Wir sind Aachens größtes und Kölns am stärksten wachsende KI-Startup. KMUs profitieren davon, wenn internes Wissen sofort nutzbar wird und intelligente Agenten darauf reagieren können. Wir glauben an eine Zukunft, in der Business-KI, einschließlich Agenten innerhalb von amber und anderen Plattformen, auf einer gemeinsamen Kontextschicht arbeitet, sodass Teams schneller arbeiten, Übergaben nahtlos erfolgen und das Know-how im Unternehm…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5721982107?utm_medium=api&utm_source=c5693b3d
de_5552764866,Technical Project Manager AI (m/w/d),statworx,"Fechenheim, Frankfurt am Main",Germany,Unknown,,full_time,,,2025-12-23,Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkeitsfelder. Wir befähigen Menschen auf allen Kompetenzniveaus mit unseren Daten- & KI-Bildungsformaten. Kurz gesagt: Wir unterstützen Unternehmen bei allen Aspekten der digitalen Transformation – seit …,AI_PM,AI Project Manager,https://www.adzuna.de/details/5552764866?utm_medium=api&utm_source=c5693b3d
de_4931247148,Project Manager Cloud/AI/Analytics (m/w/d)*,XL2,"Unterhaunstadt, Ingolstadt",Germany,"Stellen aus PR, Werbung & Marketing",,part_time,,,2024-11-08,"Willkommen im Team für Veränderung! Als junge, agile IT-Beratung der Global Player Audi und Capgemini vereinen wir das Beste aus zwei Welten: Den Gestaltungsfreiraum, der Innovation ermöglicht und die Planungssicherheit, die Dir den Rücken freihält. Fokussiert, auf Augenhöhe und immer gerne im Team treiben wir die Transformation der Automobilindustrie voran. Unsere größte Motivation: Prozesse und Abläufe verbessern. Und so echten Fortschritt bewirken. Deshalb suchen wir Dich als Mitgestalter:in…",AI_PM,AI Project Manager,https://www.adzuna.de/details/4931247148?utm_medium=api&utm_source=c5693b3d
de_5378960706,Applied AI Specialist (m/f/d),freshcells systems engineering GmbH,"Bilk, Düsseldorf",Germany,Unknown,,full_time,,,2025-09-02,"Your mission Overview We’re seeking an Applied AI Technical Project Manager to lead AI initiatives. The role centers on scoping, planning, prioritizing, and delivering AI solutions that integrate into internal and external products and workflows. You have prior hands-on experience as a developer in the AI space and can go deep when needed, but your primary value is directing teams, aligning stakeholders, managing risks, timelines, and budgets, and ensuring high-quality delivery. You will coordi…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5378960706?utm_medium=api&utm_source=c5693b3d
de_5722546045,Project Manager (m/w/d) – Azure DevOps / Notion,control-f,"Fürstenberg, Konstanz",Germany,IT-Stellen,,full_time,50000.0,75000.0,2026-05-08,"Salary: 50.000 - 75.000 € per year Requirements: 3 Jahre Erfahrung in der Leitung von Software-Projekten Nachweisbare Erfolge in Anforderungsanalyse, Projektplanung und Team-Koordination Erfahrung mit digitalen Projektmanagement- und Dokumentationstools (idealerweise Notion) Kommunikationsstärke und Moderationsfähigkeit auf allen Ebenen Strukturierte, proaktive Arbeitsweise mit Blick für Details und große Zusammenhänge Responsibilities: Leitung komplexer Data Engineering- und KI-Projekte von de…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5722546045?utm_medium=api&utm_source=c5693b3d
de_5655255954,Working Student IT J-SOX EMENA,Grohe AG,"Oberkassel, Düsseldorf",Germany,IT-Stellen,,part_time,,,2026-03-05,"Your responsibilities: J-SOX Compliance and Auditing: Provide support and facilitation for the annual self-assessment process, adhering strictly to J-SOX guidelines. Assist in the establishment and coordination of an international IT controls framework. Contribute to the automation of J-SOX controls. Offer support to the IT department in the execution of J-SOX controls. Policy and Process Management: Support the revision and/or publication of IT-related policies and guidelines. Assist in proces…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5655255954?utm_medium=api&utm_source=c5693b3d
de_5678576661,Senior IT-Project Manager (w/m/d) – AI Platforms & Systems,GDV Gesamtverband der Versicherer,"Mitte, Berlin",Germany,Unknown,,,,,2026-03-26,"Senior IT-Project Manager (w/m/d) – AI Platforms & Systems Der Gesamtverband der Deutschen Versicherungswirtschaft (GDV) in Berlin ist die Dachorganisation der Versicherer in Deutschland. Gegenüber Parlament, Regierung und Öffentlichkeit – national wie auf europäischer Ebene – vertreten wir die Interessen einer spannenden, leistungsfähigen und vielfältigen Branche. Als Senior IT-Project Manager – AI Platforms & Systems gestalten Sie das zukünftige KI‑Portfolio des Verbandes im Einklang mit der …",AI_PM,AI Project Manager,https://www.adzuna.de/details/5678576661?utm_medium=api&utm_source=c5693b3d
de_5700634895,AI Enablement Manager,Talon.One LinkedIn Jobs,"Berlin, Deutschland",Germany,Unknown,,full_time,,,2026-04-15,"ABOUT TALON.ONE: Talon.One is the most powerful incentives engine that unifies loyalty, promotions and gamification into one holistic platform. Backed by enterprise-grade security and scalability, Talon.One empowers companies to build personalized, profitable promotions and loyalty programs using any data. Today, over 250 of the world’s most-loved brands including Adidas, Sephora and Carlsberg work with Talon.One to drive deeper engagement and lasting loyalty with their customers. ABOUT THE ROL…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5700634895?utm_medium=api&utm_source=c5693b3d
de_5701592451,Online Project Manager,Welthungerhilfe,"Bonn, Nordrhein-Westfalen",Germany,Unknown,,part_time,,,2026-04-16,"in Bonn The position is to be filled as soon as possible on a part-time basis (75%) with an unlimited contract. Employment location will be Bonn, Germany. Are you an online generalist with experience in project management? As Online Project Manager, you will be responsible for the planning, coordination and implementation of technical projects in Welthungerhilfe's online team. You will work in close coordination with colleagues and external service providers on the structural, content-related a…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5701592451?utm_medium=api&utm_source=c5693b3d
de_5700631125,AI Enablement Manager,Talon.One,"Berlin, Deutschland",Germany,"Stellen aus PR, Werbung & Marketing",,full_time,,,2026-04-15,"ABOUT THE ROLE: This is a role for someone who lives at the intersection of practical AI expertise and people enablement. You’ll design and deliver AI adoption programs, coach teams through change, manage AI projects end-to-end, and help Talon.One build lasting AI capability across the organisation. This role is not just about tools or automation. It’s about unlocking potential: helping every Taloner understand how AI can elevate their work, expand their skills, and create meaningful impact. Re…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5700631125?utm_medium=api&utm_source=c5693b3d
de_5708524822,Project Manager - German Speaker,Clinisys,"Frauenstein, Wiesbaden",Germany,Unknown,,,,,2026-04-23,"Building an AI‑first organisation is central to Clinisys’ purpose and the impact we deliver. As a global provider of intelligent diagnostic informatics solutions, we build AI‑enabled, cloud‑based platforms to enhance diagnostic workflows across healthcare, life sciences, and public health. By applying intelligent technology thoughtfully and responsibly, we help laboratories and testing environments operate more effectively, generate meaningful insights at scale, and ultimately support healthier…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5708524822?utm_medium=api&utm_source=c5693b3d
de_5679691659,(Senior) Consultant (f/m/d) SAP Procurement Delivery Services,SAP,"Walldorf, Rhein-Neckar-Kreis",Germany,Unknown,,,,,2026-03-26,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging – but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succee…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5679691659?utm_medium=api&utm_source=c5693b3d
de_5680986512,Senior Business Processes Consultant (f/m/d) Finance and Spend Delivery,SAP,"Walldorf, Rhein-Neckar-Kreis",Germany,Unknown,,,,,2026-03-28,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging - but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succee…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5680986512?utm_medium=api&utm_source=c5693b3d
de_5705786307,(Senior) Consultant (f/m/d) SAP Procurement Delivery Services,SAP,"Walldorf, Rhein-Neckar-Kreis",Germany,Unknown,,,,,2026-04-21,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging u2013 but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and su…",AI_PM,AI Project Manager,https://www.adzuna.de/details/5705786307?utm_medium=api&utm_source=c5693b3d
de_5599382102,"Applied AI, Technical Lead, Forward Deployed AI Engineer - EMEA",Mistral AI,Deutschland,Germany,IT-Stellen,,full_time,,,2026-01-24,"About Mistral At Mistral AI, we believe in the power of AI to simplify tasks, save time, and enhance learning and creativity. Our technology is designed to integrate seamlessly into daily working life. We democratize AI through high-performance, optimized, open-source and cutting-edge models, products, and solutions. Our comprehensive AI platform is designed to meet enterprise needs, whether on-premises or in cloud environments. Our offerings include le Chat, the AI assistant for life and work.…",AI_PM,Technical Product Manager AI,https://www.adzuna.de/details/5599382102?utm_medium=api&utm_source=c5693b3d
de_5722134758,Werkstudent (w/m/d) AI Integration Specialist,Ionos De,"Karlsruhe, Karlsruhe (Kreis)",Germany,IT-Stellen,,,,,2026-05-07,"Bei IONOS arbeitest Du bei dem führenden europäischen Anbieter von Cloud-Infrastruktur, Cloud-Services und Hosting-Dienstleistungen partnerschaftlich mit unterschiedlichen Teams zusammen. Wir bieten Dir eine Perspektive in einer der zukunftssichersten Branchen. Uns zeichnen offene Arbeitsstrukturen, Duz-Kultur und flache Hierarchien mit unvergleichlichem Team-Spirit aus. Wir sind fest davon überzeugt, dass Job und Spaß vereinbar sind und bieten Dir hierfür das entsprechende Umfeld. Bei ständige…",AI_Integration,AI Integration Specialist,https://www.adzuna.de/details/5722134758?utm_medium=api&utm_source=c5693b3d
de_5720906099,Working Student (f/m/d) AI Integration Specialist,Ionos En,"Karlsruhe, Karlsruhe (Kreis)",Germany,IT-Stellen,,,,,2026-05-06,"At IONOS, the leading European provider of cloud infrastructure, cloud services and hosting services, you will work together with a wide range of teams. We are characterized by open structures, a friendly working culture and flat hierarchies with a strong team spirit. We firmly believe that work and fun are compatible, and offer you the right environment for this. Our constant growth means that we are always looking for new colleagues. Become part of IONOS and grow with us. We are not looking f…",AI_Integration,AI Integration Specialist,https://www.adzuna.de/details/5720906099?utm_medium=api&utm_source=c5693b3d
de_5715637532,Marketing Automation Engineer & AI-Integration Specialist (m/w/d),ReachLab GmbH,"HafenCity, Hamburg",Germany,Unknown,,full_time,,,2026-05-01,"Wir suchen Dich Gestalte mit uns die Zukunft von Marketing & AI Baue mit uns unser Agency Operating System. Bei ReachLab integrieren wir KI und Automation gezielt in unsere Marketing Operations – mit klarem Fokus auf Skalierung, Effizienz und Qualität. Dafür suchen wir Menschen, die eine Leidenschaft dafür haben, technische Herausforderungen anzupacken und mit uns gemeinsam neue Lösungen zu entwickeln. Das sind Deine Aufgaben bei uns Automation & Workflow Engineering Entwicklung und Optimierung…",AI_Integration,AI Integration Specialist,https://www.adzuna.de/details/5715637532?utm_medium=api&utm_source=c5693b3d
de_5716683531,"AI Integration Specialist (m/w/d) - System Engineering / Admin, Ingenieur",Strauss GmbH & Co. KG,"Main-Kinzig-Kreis, Hessen",Germany,Stellen für Hochschulabsolventen,,,,,2026-05-02,"Wir sorgen für den Wow-Effekt in der workwear-Welt. Echte Innovationen, Kleidung nach Maß, peppige Konzepte – mit unseren Produkten ziehen wir ganze Branchen an. Stillstehen ist nicht unser Ding. Wir sind immer in Bewegung. In unserer Branche gibt es viel Potential. Es warten neue Trends und clevere Technologien. Überzeuge dich selbst. Komm in unser „workwear-Valley“ nach Biebergemünd nahe Frankfurt a.M. und werde Teil von Europas führendem Hersteller von Arbeitskleidung. Bewirb dich jetzt.  De…",AI_Integration,AI Integration Specialist,https://www.adzuna.de/details/5716683531?utm_medium=api&utm_source=c5693b3d
de_5675527474,Werkstudent (w/m/d) Robotic Process Automation (RPA),hsag Heidelberger Services AG,"Walldorf, Rhein-Neckar-Kreis",Germany,Unknown,,part_time,,,2026-03-22,"Auch wenn in unserem Namen Heidelberg auftaucht, wir – die hsag – sind bundesweit mit über 600 Mitarbeitenden an verschiedenen Standorten (Münster, Gera, Chemnitz, Essen, Heidelberg, Halle, Magdeburg und Walldorf) vertreten. Als Dienstleister für Energieversorgungsunternehmen unterstützen wir unsere Kunden, die Energiewende sowie die Digitalisierung voranzutreiben. Zur Verstärkung unseres RPA-Teams suchen wir für unseren Standort in Walldorf (Rhein-Neckar-Kreis) zum nächstmöglichen Zeitpunkt ei…",AI_Integration,Robotic Process Automation RPA,https://www.adzuna.de/details/5675527474?utm_medium=api&utm_source=c5693b3d
de_5701579123,Geschäftsprozessanalyst - KI-Designer (w/m/d),Magistrat der Stadt Dreieich,"Dreieich, Offenbach (Kreis)",Germany,Unknown,,,,,2026-04-16,"Geschäftsprozessanalyst - KI-Designer (w/m/d) Zum nächstmöglichen Zeitpunkt suchen wir zwei Geschäftsprozessanalysten - KI-Designer (w/m/d) - in Vollzeit - Eine Stelle unbefristet und eine zunächst befristet bis 30.04.2027 Begleite die digitale Transformation als Geschäftsprozessanalyst/in/KI Designer/in und gestalte proaktive und digitale Prozesse gemeinsam mit den Fachbereichen der Stadtverwaltung. Wenn Du gemeinsam mit uns etwas bewegen möchtest, treffe hier auf Offenheit für innovative Idee…",AI_Integration,Robotic Process Automation RPA,https://www.adzuna.de/land/ad/5701579123?se=eMy_DLtK8RGTdPGqJhi0KQ&utm_medium=api&utm_source=c5693b3d&v=66E5EBD53FA05948D071DE0C352071C46EFC6A48
de_5715151643,Geschäftsprozessanalysten - KI-Designer (w/m/d) - in Vollzeit -,Stadt Dreieich,"Dreieich, Offenbach (Kreis)",Germany,Gemeinnützige & ehrenamtliche Stellen,,,,,2026-05-01,"Zum nächstmöglichen Zeitpunkt suchen wir zwei Geschäftsprozessanalysten - KI-Designer (w/m/d) - in Vollzeit - Eine Stelle unbefristet und eine zunächst befristet bis 30.04.2027 Begleite die digitale Transformation als Geschäftsprozessanalyst/in/KI Designer/in und gestalte proaktive und digitale Prozesse gemeinsam mit den Fachbereichen der Stadtverwaltung. Wenn Du gemeinsam mit uns etwas bewegen möchtest, treffe hier auf Offenheit für innovative Ideen und unkonventionelle Methoden. Das ist Dein …",AI_Integration,Robotic Process Automation RPA,https://www.adzuna.de/land/ad/5715151643?se=eMy_DLtK8RGTdPGqJhi0KQ&utm_medium=api&utm_source=c5693b3d&v=C62802B656068C8D0BFB80D08FC86FBFA1AE14EA
de_5711904501,Student Wirtschaftsinformatik als Studentische Aushilfe Prozess- & Datenanalyse - Digitalisierung,PAUL HARTMANN AG,"Heidenheim (Kreis), Baden-Württemberg",Germany,IT-Stellen,,full_time,,,2026-04-27,"Bei HARTMANN geht es uns darum, zu helfen , zu pflegen , zu schützen und zu wachsen . Wir unterstützen Fachkräfte im Gesundheitswesen, damit sie sich auf das konzentrieren können, was wirklich wichtig ist: das Leben der Menschen positiv zu beeinflussen. Wir realisieren Lösungen, die einen echten Beitrag leisten. Und mit Deinem Engagement kannst Du jeden Tag in Deinem Job wachsen. Bei HARTMANN glauben wir an den Unterschied, den Du bewirken kannst. Verstärke unser Team als Werkstudent Master Dat…",AI_Integration,Robotic Process Automation RPA,https://www.adzuna.de/land/ad/5711904501?se=eMy_DLtK8RGTdPGqJhi0KQ&utm_medium=api&utm_source=c5693b3d&v=37CC0D2E5F6778895151F733CF4C8B3A1BF79478
de_5711904486,Student Wirtschaftswissenschaften als Studentische Hilfskraft Stammdatenmanagement & KI-Initiativen,PAUL HARTMANN AG,"Heidenheim (Kreis), Baden-Württemberg",Germany,IT-Stellen,,full_time,,,2026-04-27,"Bei HARTMANN geht es uns darum, zu helfen , zu pflegen , zu schützen und zu wachsen . Wir unterstützen Fachkräfte im Gesundheitswesen, damit sie sich auf das konzentrieren können, was wirklich wichtig ist: das Leben der Menschen positiv zu beeinflussen. Wir realisieren Lösungen, die einen echten Beitrag leisten. Und mit Deinem Engagement kannst Du jeden Tag in Deinem Job wachsen. Bei HARTMANN glauben wir an den Unterschied, den Du bewirken kannst. Verstärke unser Team als Werkstudent Master Dat…",AI_Integration,Robotic Process Automation RPA,https://www.adzuna.de/land/ad/5711904486?se=eMy_DLtK8RGTdPGqJhi0KQ&utm_medium=api&utm_source=c5693b3d&v=A356D4B91C90A04815983D1977770F1DAC344FD8
de_5707203913,Werkstudent Master Data Management Process & Analytics,PAUL HARTMANN AG,"Heidenheim (Kreis), Baden-Württemberg",Germany,IT-Stellen,,full_time,,,2026-04-22,"Bei HARTMANN geht es uns darum, zu helfen , zu pflegen , zu schützen und zu wachsen . Wir unterstützen Fachkräfte im Gesundheitswesen, damit sie sich auf das konzentrieren können, was wirklich wichtig ist: das Leben der Menschen positiv zu beeinflussen. Wir realisieren Lösungen, die einen echten Beitrag leisten. Und mit Deinem Engagement kannst Du jeden Tag in Deinem Job wachsen. Bei HARTMANN glauben wir an den Unterschied, den Du bewirken kannst. Verstärke unser Team als Werkstudent Master Dat…",AI_Integration,Robotic Process Automation RPA,https://www.adzuna.de/land/ad/5707203913?se=eMy_DLtK8RGTdPGqJhi0KQ&utm_medium=api&utm_source=c5693b3d&v=7D4AD6218E521D103934188121B250308E7F8B59
de_5711904482,Student Informatik als Werkstudent Datenanalyse & Prozessautomatisierung,PAUL HARTMANN AG,"Heidenheim (Kreis), Baden-Württemberg",Germany,IT-Stellen,,full_time,,,2026-04-27,"Bei HARTMANN geht es uns darum, zu helfen , zu pflegen , zu schützen und zu wachsen . Wir unterstützen Fachkräfte im Gesundheitswesen, damit sie sich auf das konzentrieren können, was wirklich wichtig ist: das Leben der Menschen positiv zu beeinflussen. Wir realisieren Lösungen, die einen echten Beitrag leisten. Und mit Deinem Engagement kannst Du jeden Tag in Deinem Job wachsen. Bei HARTMANN glauben wir an den Unterschied, den Du bewirken kannst. Verstärke unser Team als Werkstudent Master Dat…",AI_Integration,Robotic Process Automation RPA,https://www.adzuna.de/land/ad/5711904482?se=eMy_DLtK8RGTdPGqJhi0KQ&utm_medium=api&utm_source=c5693b3d&v=AD21A54874A66C0AC889F67757BD9B742BD5C3C5
de_5711904500,Student BWL als Werkstudent Data Analytics - Unterstützung & Optimierung,PAUL HARTMANN AG,"Heidenheim (Kreis), Baden-Württemberg",Germany,IT-Stellen,,full_time,,,2026-04-27,"Bei HARTMANN geht es uns darum, zu helfen , zu pflegen , zu schützen und zu wachsen . Wir unterstützen Fachkräfte im Gesundheitswesen, damit sie sich auf das konzentrieren können, was wirklich wichtig ist: das Leben der Menschen positiv zu beeinflussen. Wir realisieren Lösungen, die einen echten Beitrag leisten. Und mit Deinem Engagement kannst Du jeden Tag in Deinem Job wachsen. Bei HARTMANN glauben wir an den Unterschied, den Du bewirken kannst. Verstärke unser Team als Werkstudent Master Dat…",AI_Integration,Robotic Process Automation RPA,https://www.adzuna.de/land/ad/5711904500?se=eMy_DLtK8RGTdPGqJhi0KQ&utm_medium=api&utm_source=c5693b3d&v=F69301907BFD516C3FF4FA0742C30EE574CAE051
de_5721790632,Consultant (m/w/d) – IT & Business Solutions,Merentis GmbH,"Hohweg, Bremen",Germany,Beraterstellen,,,,,2026-05-07,"Consultant (m/w/d) – IT & Business Solutions Du verantwortest den wirtschaftlichen Erfolg unserer Projekte und baust unsere Kundenbeziehungen gezielt aus. Dabei bringst du Kundenanforderungen, vertriebliche Ziele und technische Umsetzung zusammen. Deine Aufgaben Du steuerst Projekte über alle Phasen hinweg (inkl. Budget, Marge, Zeit, Qualität) Du analysierst Geschäftsprozesse und wirtschaftliche Potenziale und berätst darauf aufbauend zu passenden IT-Lösungen Du entwickelst Bestandskunden weite…",AI_Integration,Robotic Process Automation RPA,https://www.adzuna.de/land/ad/5721790632?se=eMy_DLtK8RGTdPGqJhi0KQ&utm_medium=api&utm_source=c5693b3d&v=14D596ACD58B7A9056AC201A66053DFB2E072CFA
de_5707074183,Wirtschaftsingenieurin als Data Analyst - Energiedatenmanagement / Digitalisierung (m/w/d),50Hertz Transmission GmbH,"Berlin, Deutschland",Germany,IT-Stellen,,full_time,,,2026-04-22,"Ich analysiere Energiedaten sowie Prozesse und trage mit der Entwicklung von Datenplattformen zur Digitalisierung der Energiewende bei. Das macht den Job für mich interessant: 50Hertz engagiert sich seit langem für die Energiewende und deren Digitalisierung. Eine wichtige Grundlage dafür liefern Energiedaten aus Messstellen, die im Energiedatenmanagement des Bereichs Kundenmanagement/Netzabrechnung verarbeitet werden, deren Anzahl mit dem Smart Meter Rollout stetig steigt und täglich über eine …",AI_Integration,Robotic Process Automation RPA,https://www.adzuna.de/land/ad/5707074183?se=eMy_DLtK8RGTdPGqJhi0KQ&utm_medium=api&utm_source=c5693b3d&v=F1A843206625EA783892AE85CE2BB2751CC16FEB
